The character interactions.,character interactions/interactions/character
werujiuhgfrdswetgyhujygfswetghujhgfdesdghjmhgvfcdx,werujiuhgfrdswetgyhujygfswetghujhgfdesdghjmhgvfcdx
i like the idea of people interacting with AI robots,people interacting/robots/like/idea/people
it was so great,great
none,none
i like the story,story/like the story/like
The idea that there are AI all over & you can't tell who is who.,tell/idea
constant twist and turns in the plot,constant twist/constant/plot/twist/turns
The developing storyline. How it explores how each character has arrived at this point,developing storyline/storyline/developing/point/explores
the cast,cast
always unexpected. makes you work and think while watching. Intelligent,always unexpected/always/unexpected/intelligent/makes
How it takes place and the whole story line,whole story line/story line/takes place/whole story/line
GOOD,good
The story line and the character's,story line/character/story/line
I'm a fan of sci-fi. And this sci-fi is excellent,sci/fan/fan of sci/excellent
I watch it sometimes because my boyfriend likes it.,boyfriend likes/watch/sometimes/boyfriend/likes
It is made so well - and the action is big and gory - I like the actors too,well/gory/made so well/big and gory/made
There is nothing else like it and it feels that our world is headed in the same direction. all the data and privacy issues and people at the top always win and us at the bottom can't even get a job. Feels like we don't have a choice sometimes.,nothing else like/nothing else/else like/top always win/direction
The story,story
I like to binge watch. It has an interesting storyline that keeps me engaged.,binge watch/watch/like/binge/engaged
The unexpected twists are great. The control over our destinies is really thought provoking,unexpected twists/really thought provoking/great/twists are great/thought provoking
With all the action and drama that the show has makes it even more interesting to keep watching and waiting for next weeks episode.,next weeks episode/weeks episode/keep watching/next weeks/episode
Westworld is amazing one of the best shows ever,best shows ever/shows ever/amazing one/best shows/westworld
its sees too good than other movie or other series so its too good than other things really it was too good,good/series/sees/movie/things
Thinking about if this canreally happen in the future.,canreally happen/thinking/future/canreally/happen
"The characters are interesting, and the hosts finally gaining their own agency is exciting to watch.",hosts finally gaining/hosts finally/finally gaining/interesting/watch
Just a fun story line,fun story line/story line/fun story/line/fun
Mostly the cast and production value.,production value/mostly/value/mostly the cast/cast
